"Name","train_loss","validation_loss","State","Notes","User","Tags","Created","Runtime","Sweep","activation_fn","architecture","batch_size","epochs_choice","input_dim","kernel_size","learning_rate","loss","nblocks","nneighbor","num_class","num_parameters","num_point","training_set","transformer_dim","avg_loss_per_batch","batch loss","cumulative_loss","epoch","r2","time","train_time","validate_time","evaluation time","inference time","inference_time_train","inference_time_train_ms","inference_time_validation_ms","load_time_batch_ms","load_time_train_ms","train_time_batch_ms","validate loss","validate time","validate_time_batch_ms"
"3DCNN_200000_5_ReLU_25_0.001_4","0.08517496681965887","0.09898800174370408","finished","-","changli_824","","2024-04-15T11:36:56.000Z","32367","","ReLU","3DCNN_64_stride1","4","25","","5","0.001","","","","","85647","","200000","","","0.10697600990533827","","24","0.7027908249554147","","1270","30","","","","4.347324371337891","1.333475112915039","8.222898979187011","7.437229156494141","4.045169657291138","","","1.400945464291247"
"3DCNN_200000_3_Sigmoid_5_0.0001_4","0.13821224233625456","0.1327296657629311","finished","-","changli_824","","2024-04-15T11:33:14.000Z","5885","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.0001","","","","","18811","","200000","","","0.17544391751289368","","4","0.5445494848540956","","1146","27","","","","3.476858139038086","1.1491775512695312","8.25601282119751","8.347034454345703","3.803895959665261","","","1.1805580323000988"
"3DCNN_200000_3_Sigmoid_5_1e-05_4","0.17122380420330913","0.1615195122241974","finished","-","changli_824","","2024-04-15T11:20:51.000Z","5803","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.00001","","","","","18811","","200000","","","0.09356725215911864","","4","0.403188524071011","","1128","26","","","","4.127979278564453","1.0516643524169922","7.823166751861573","8.350133895874023","3.511305765333975","","","1.0400644746650174"
"3DCNN_200000_5_Sigmoid_25_0.001_4","0.09915567783573642","0.10098825706131756","finished","-","changli_824","","2024-04-15T11:10:11.000Z","30825","","Sigmoid","3DCNN_64_stride1","4","25","","5","0.001","","","","","85647","","200000","","","0.03926168009638786","","24","0.6517374475663786","","1179","27","","","","3.380298614501953","0.9992122650146484","7.129989023208618","9.436368942260742","3.4451441136234453","","","1.0179364537618247"
"3DCNN_200000_3_ReLU_25_0.001_4","0.10463124444254672","0.11068732368648052","finished","-","changli_824","","2024-04-15T10:50:54.000Z","29229","","ReLU","3DCNN_64_stride1","4","25","","3","0.001","","","","","18811","","200000","","","0.05559338256716728","","24","0.6522555451829201","","1141","26","","","","3.7355422973632817","1.1441707611083984","7.832622179985047","8.623123168945312","3.668839303367875","","","1.1407406933336373"
"3DCNN_200000_5_ReLU_10_0.001_4","0.09989740882328713","0.10849009159505368","finished","-","changli_824","","2024-04-15T10:43:33.000Z","12644","","ReLU","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","200000","","","0.15151694416999817","","9","0.6397982177249673","","1228","31","","","","3.938674926757813","1.0182857513427734","8.16609239578247","7.306337356567383","3.6223578104903207","","","1.0955909169821376"
"3DCNN_200000_5_Sigmoid_15_0.0001_4","0.112908192688236","0.12156691463068128","finished","-","changli_824","","2024-04-15T10:37:34.000Z","19064","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.0001","","","","","85647","","200000","","","0.022854162380099297","","14","0.5625782111633579","","1232","29","","","","4.073858261108398","1.0528564453125","8.024609298706055","9.566307067871094","3.5731727444045327","","","1.0666926701863608"
"3DCNN_200000_3_ReLU_5_1e-05_4","0.14768351927371695","0.14542808699682355","finished","-","changli_824","","2024-04-15T09:42:16.000Z","5824","","ReLU","3DCNN_64_stride1","4","5","","3","0.00001","","","","","18811","","200000","","","0.18493053317070007","","4","0.47813453673084994","","1130","26","","","","3.3118724822998047","1.0366439819335938","7.823521695137024","8.851051330566406","3.5711948049857773","","","1.0435052664883169"
"3DCNN_200000_5_Sigmoid_10_0.001_4","0.11461698366399854","0.1212991979263723","finished","-","changli_824","","2024-04-15T09:40:17.000Z","12655","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.001","","","","","85647","","200000","","","0.19603660702705383","","9","0.5925622730894617","","1229","29","","","","3.3309459686279297","1.113176345825195","8.161097612380981","19.039630889892575","3.661306234902681","","","1.085647713228402"
"3DCNN_200000_3_ReLU_10_0.0001_4","0.11853531538164244","0.11916909715756774","finished","-","changli_824","","2024-04-15T09:25:01.000Z","11667","","ReLU","3DCNN_64_stride1","4","10","","3","0.0001","","","","","18811","","200000","","","0.06955524533987045","","9","0.5842822852847","","1145","26","","","","3.3168792724609375","1.2118816375732422","8.156866354942322","7.006168365478516","3.721079899802592","","","1.118967044784362"
"3DCNN_200000_3_ReLU_20_0.0001_4","0.10916239598648622","0.11137366160936654","finished","-","changli_824","","2024-04-15T09:14:30.000Z","23905","","ReLU","3DCNN_64_stride1","4","20","","3","0.0001","","","","","18811","","200000","","","0.07905581593513489","","19","0.624026555023165","","1162","27","","","","3.561735153198242","1.0652542114257812","7.894866824150085","7.321596145629883","3.639804637296173","","","1.124904337657025"
"3DCNN_200000_3_Sigmoid_10_0.001_4","0.11954713736108503","0.11977652056999503","finished","-","changli_824","","2024-04-15T08:54:24.000Z","11670","","Sigmoid","3DCNN_64_stride1","4","10","","3","0.001","","","","","18811","","200000","","","0.057690687477588654","","9","0.5715001039686127","","1144","26","","","","4.414558410644531","0.9872913360595704","8.092068624496461","7.637500762939453","3.715624802588081","","","1.1375520124014125"
"3DCNN_200000_5_Sigmoid_10_0.0001_4","0.12333077217887156","0.12367910725474356","finished","-","changli_824","","2024-04-15T08:16:40.000Z","12935","","Sigmoid","3DCNN_64_stride1","4","10","","5","0.0001","","","","","85647","","200000","","","0.1344899833202362","","9","0.5685299891520403","","1256","31","","","","3.991842269897461","1.0998249053955078","8.489230823516845","11.002779006958008","3.740903887183076","","","1.125903589179717"
"3DCNN_200000_5_Sigmoid_25_0.0001_4","0.10410497759012503","0.10775427612401545","finished","-","changli_824","","2024-04-15T08:01:52.000Z","32080","","Sigmoid","3DCNN_64_stride1","4","25","","5","0.0001","","","","","85647","","200000","","","0.08974780887365341","","24","0.615932243725023","","1237","29","","","","3.4508705139160156","1.1670589447021484","7.906450581550598","6.936311721801758","3.84624860934864","","","1.1533098527226582"
"3DCNN_200000_3_Sigmoid_25_1e-05_4","0.13157890090710483","0.13254184297658503","finished","-","changli_824","","2024-04-15T07:37:36.000Z","28872","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.00001","","","","","18811","","200000","","","0.1759331375360489","","24","0.5348728213676006","","1141","25","","","","3.37982177734375","1.044511795043945","8.05144275665283","7.175683975219727","3.689808215015195","","","1.069862967035378"
"3DCNN_200000_3_Sigmoid_25_0.001_4","0.1075284040977154","0.11265024725794792","finished","-","changli_824","","2024-04-15T07:13:06.000Z","30568","","Sigmoid","3DCNN_64_stride1","4","25","","3","0.001","","","","","18811","","200000","","","0.12734270095825195","","24","0.6416186110668137","","1187","28","","","","4.398345947265625","1.1644363403320312","8.347909784317016","8.397817611694336","4.070211420251885","","","1.3673342854143624"
"3DCNN_200000_5_ReLU_30_1e-05_4","0.09535665415469556","0.10204848681464793","finished","-","changli_824","","2024-04-15T06:49:12.000Z","38234","","ReLU","3DCNN_64_stride1","4","30","","5","0.00001","","","","","85647","","200000","","","0.0382729172706604","","29","0.6707386855328645","","1251","30","","","","3.403902053833008","1.2662410736083984","7.822122859954834","7.066011428833008","3.5902701465815015","","","1.14518389644393"
"3DCNN_200000_3_ReLU_30_1e-05_4","0.1191210503090173","0.11860320776291192","finished","-","changli_824","","2024-04-15T06:25:30.000Z","35852","","ReLU","3DCNN_64_stride1","4","30","","3","0.00001","","","","","18811","","200000","","","0.058683350682258606","","29","0.6053661544731882","","1170","26","","","","3.6630630493164062","1.1415481567382812","7.993265161514282","10.190725326538086","4.066131128790761","","","1.189551104503463"
"3DCNN_200000_5_Sigmoid_20_1e-05_4","0.12284331254648044","0.12649053265675902","finished","-","changli_824","","2024-04-15T05:10:47.000Z","25350","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.00001","","","","","85647","","200000","","","0.1018553301692009","","19","0.5357867579584057","","1232","30","","","","4.019260406494141","1.297712326049805","8.271350674629213","7.789850234985352","3.722467201188651","","","1.114367672717236"
"3DCNN_200000_5_ReLU_30_0.001_4","0.09177826091642492","0.1004399144038558","finished","-","changli_824","","2024-04-15T05:06:52.000Z","38555","","ReLU","3DCNN_64_stride1","4","30","","5","0.001","","","","","85647","","200000","","","0.13484898209571838","","29","0.6618066994679981","","1247","30","","","","3.508329391479492","1.0662078857421875","8.244278683662413","7.01594352722168","3.684732689335718","","","1.1618178532305492"
"3DCNN_200000_3_ReLU_20_0.001_4","0.10623992748549207","0.11927840385958552","finished","-","changli_824","","2024-04-15T04:52:11.000Z","24503","","ReLU","3DCNN_64_stride1","4","20","","3","0.001","","","","","18811","","200000","","","0.08316943049430847","","19","0.6198095203567364","","1197","28","","","","4.00996208190918","1.2812614440917969","8.465368814468384","8.378744125366211","4.128590906398443","","","1.3065358242356635"
"3DCNN_200000_5_Sigmoid_30_1e-05_4","0.11559566656863315","0.1266693737104535","finished","-","changli_824","","2024-04-15T04:48:20.000Z","38073","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.00001","","","","","85647","","200000","","","0.1842152774333954","","29","0.597615489021882","","1232","30","","","","3.6361217498779297","0.9598731994628906","8.11853837966919","6.495952606201172","3.7000491443122","","","1.1346438802389736"
"3DCNN_200000_5_ReLU_15_1e-05_4","0.11170103862707503","0.11469039870388806","finished","-","changli_824","","2024-04-15T04:23:46.000Z","18891","","ReLU","3DCNN_64_stride1","4","15","","5","0.00001","","","","","85647","","200000","","","0.06964636594057083","","14","0.6047146339332625","","1234","29","","","","3.3769607543945312","1.114606857299805","8.26787368774414","7.386207580566406","3.6863685727334063","","","1.1042013704537388"
"3DCNN_200000_5_Sigmoid_30_0.0001_4","0.10180189707569778","0.10868040269054471","finished","-","changli_824","","2024-04-15T03:43:53.000Z","38563","","Sigmoid","3DCNN_64_stride1","4","30","","5","0.0001","","","","","85647","","200000","","","0.06198045611381531","","29","0.6285475260010321","","1248","30","","","","3.2508373260498047","1.2454986572265625","8.03229838848114","8.122444152832031","3.8381903761504863","","","1.1469053934855633"
"3DCNN_200000_5_ReLU_20_0.001_4","0.08860032269487157","0.09821579774841666","finished","-","changli_824","","2024-04-15T03:39:15.000Z","25350","","ReLU","3DCNN_64_stride1","4","20","","5","0.001","","","","","85647","","200000","","","0.045295484364032745","","19","0.6933901881989483","","1236","30","","","","3.294706344604492","1.016855239868164","8.256576337814332","6.614446640014648","3.6665057773517593","","","1.1170251302451015"
"3DCNN_200000_3_Sigmoid_5_0.001_4","0.13140984252654017","0.13863233257904647","finished","-","changli_824","","2024-04-15T03:34:05.000Z","5784","","Sigmoid","3DCNN_64_stride1","4","5","","3","0.001","","","","","18811","","200000","","","0.06210658326745033","","4","0.5553053473904437","","1135","26","","","","4.324197769165039","1.0726451873779297","8.27554114818573","8.296728134155273","3.721547866015464","","","1.1001294875240708"
"3DCNN_200000_3_ReLU_10_0.001_4","0.11402700685486196","0.115782378725335","finished","-","changli_824","","2024-04-15T03:31:56.000Z","11796","","ReLU","3DCNN_64_stride1","4","10","","3","0.001","","","","","18811","","200000","","","0.04838212579488754","","9","0.6382067397637845","","1149","26","","","","3.548860549926758","1.0590553283691406","7.8972907066345215","13.043642044067385","3.63466691484354","","","1.0931996456590525"
"3DCNN_200000_5_ReLU_20_0.0001_4","0.09053901313708627","0.09708021469339728","finished","-","changli_824","","2024-04-15T03:31:48.000Z","25442","","ReLU","3DCNN_64_stride1","4","20","","5","0.0001","","","","","85647","","200000","","","0.1056920886039734","","19","0.681101666964075","","1246","30","","","","3.7577152252197266","1.1048316955566406","8.203281135559083","7.219552993774414","3.753223050043664","","","1.1590934661497552"
"3DCNN_200000_5_ReLU_30_0.0001_4","0.08431136930630542","0.09453995463736356","finished","-","changli_824","","2024-04-15T03:25:23.000Z","37626","","ReLU","3DCNN_64_stride1","4","30","","5","0.0001","","","","","85647","","200000","","","0.07257185876369476","","29","0.6906574858312126","","1215","29","","","","3.725290298461914","1.1434555053710938","7.856100115776062","7.72547721862793","3.7305111359491137","","","1.1741507005500027"
"3DCNN_200000_3_ReLU_25_0.0001_4","0.10591592671817168","0.1079110247965902","finished","-","changli_824","","2024-04-15T03:19:48.000Z","29789","","ReLU","3DCNN_64_stride1","4","25","","3","0.0001","","","","","18811","","200000","","","0.05937666445970535","","24","0.6350617543218234","","1167","27","","","","3.953218460083008","1.3492107391357422","8.054886050224304","11.482000350952148","4.146091912741374","","","1.3731886584117232"
"3DCNN_200000_5_Sigmoid_5_0.001_4","0.12823076209369116","0.1289645132921636","finished","-","changli_824","","2024-04-15T03:18:43.000Z","6472","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.001","","","","","85647","","200000","","","0.19428937137126925","","4","0.549892819454674","","1254","31","","","","3.500938415527344","1.134634017944336","8.309478721618653","6.498813629150391","3.603399822916548","","","1.126292910441816"
"3DCNN_200000_5_Sigmoid_5_0.0001_4","0.131802969933711","0.15392257664892822","finished","-","changli_824","","2024-04-15T03:00:32.000Z","6607","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.0001","","","","","85647","","200000","","","0.14887535572052002","","4","0.40470394959612066","","1301","30","","","","3.897428512573242","1.1165142059326172","8.630958952903748","75.12974739074707","4.166978286442506","","","1.1297260422304451"
"3DCNN_200000_5_Sigmoid_15_1e-05_4","0.12688988614079544","0.12383020504508167","finished","-","changli_824","","2024-04-15T02:52:36.000Z","19339","","Sigmoid","3DCNN_64_stride1","4","15","","5","0.00001","","","","","85647","","200000","","","0.12678450345993042","","14","0.5528930498707909","","1254","31","","","","4.043817520141602","1.0831356048583984","8.589877948760986","8.087158203125","3.7495388510609224","","","1.1434966780574445"
"3DCNN_200000_3_ReLU_15_1e-05_4","0.13091546291556208","0.12907255583442748","finished","-","changli_824","","2024-04-15T02:46:14.000Z","17390","","ReLU","3DCNN_64_stride1","4","15","","3","0.00001","","","","","18811","","200000","","","0.1042006015777588","","14","0.5570848693920016","","1128","25","","","","3.273487091064453","1.075029373168945","8.034074940681457","6.484031677246094","3.606119406750308","","","1.086892373111832"
"3DCNN_200000_5_Sigmoid_5_1e-05_4","0.15754323519438504","0.15110719162970782","finished","-","changli_824","","2024-04-15T01:55:01.000Z","6464","","Sigmoid","3DCNN_64_stride1","4","5","","5","0.00001","","","","","85647","","200000","","","0.3137553930282593","","4","0.4530722318813955","","1260","29","","","","4.086494445800781","1.437664031982422","8.303642954826355","7.559776306152344","3.972705046304061","","","1.1369808610663357"
"3DCNN_200000_5_Sigmoid_20_0.0001_4","0.1140170669376105","0.11384024759605528","finished","-","changli_824","","2024-04-15T01:54:02.000Z","26321","","Sigmoid","3DCNN_64_stride1","4","20","","5","0.0001","","","","","85647","","200000","","","0.05073890835046768","","19","0.5886895642888772","","1286","29","","","","5.243062973022461","0.9775161743164062","8.088542566299438","6.682157516479492","3.633934723231573","","","1.1435511600540345"
